count,guc,exposure,year,gsi_band,agency_indicator,usage,new_renewal,gender,country_origin,clean_make,cover,driver_age_band,leasing,vehicle_type,veh_age,excess_band,source_of_business,claim_type,gross_claim,claim_count,ultimate_inflated_claims,ncd,ncd_discount,agg_indicator,vehicle_color,business_activity,offset_exposure,offset_total
0,0,0.854794520547945,2021,30000,NON_AGENCY,PRIVATE CAR,RENEWAL,MALE,JAPAN,NISSAN,RIYADH,55+,NON-LEASING,Sedan,1_to_2,2000_to_2500,Direct,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.1568942,-0.262254681430835
0,0,0.808219178082192,2021,30000,NON_AGENCY,PRIVATE CAR,RENEWAL,MALE,JAPAN,NISSAN,RIYADH,55+,NON-LEASING,Sedan,1_to_2,2000_to_2500,Direct,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.212922,-0.318282512900498
0,0,0.808219178082192,2021,30000,NON_AGENCY,PRIVATE CAR,RENEWAL,MALE,JAPAN,NISSAN,RIYADH,55+,NON-LEASING,Sedan,1_to_2,2000_to_2500,Direct,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.212922,-0.318282512900498
0,0,0.808219178082192,2021,30000,NON_AGENCY,PRIVATE CAR,RENEWAL,MALE,JAPAN,NISSAN,RIYADH,55+,NON-LEASING,Sedan,1_to_2,2000_to_2500,Direct,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.212922,-0.318282512900498
0,0,0.808219178082192,2021,30000,NON_AGENCY,PRIVATE CAR,RENEWAL,MALE,JAPAN,NISSAN,RIYADH,55+,NON-LEASING,Sedan,1_to_2,2000_to_2500,Direct,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.212922,-0.318282512900498
0,0,0.808219178082192,2021,30000,NON_AGENCY,PRIVATE CAR,RENEWAL,MALE,JAPAN,NISSAN,RIYADH,55+,NON-LEASING,Sedan,1_to_2,2000_to_2500,Direct,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.212922,-0.318282512900498
0,0,0.808219178082192,2021,30000,NON_AGENCY,PRIVATE CAR,RENEWAL,MALE,KOREAN,HYUNDAI,RIYADH,55+,NON-LEASING,Sedan,5+,2000_to_2500,Direct,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.212922,-0.318282512900498
0,0,0.808219178082192,2021,30000,NON_AGENCY,PRIVATE CAR,RENEWAL,MALE,KOREAN,HYUNDAI,RIYADH,55+,NON-LEASING,Sedan,5+,2000_to_2500,Direct,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.212922,-0.318282512900498
0,0,0.808219178082192,2021,30000,NON_AGENCY,PRIVATE CAR,RENEWAL,MALE,KOREAN,HYUNDAI,RIYADH,55+,NON-LEASING,Sedan,5+,2000_to_2500,Direct,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.212922,-0.318282512900498
0,0,0.808219178082192,2021,30000,NON_AGENCY,PRIVATE CAR,RENEWAL,MALE,KOREAN,HYUNDAI,RIYADH,55+,NON-LEASING,Sedan,5+,2000_to_2500,Direct,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.212922,-0.318282512900498
0,0,0.808219178082192,2021,30000,NON_AGENCY,PRIVATE CAR,RENEWAL,MALE,KOREAN,HYUNDAI,RIYADH,55+,NON-LEASING,Sedan,5+,2000_to_2500,Direct,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.212922,-0.318282512900498
0,0,0.808219178082192,2021,30000,NON_AGENCY,PRIVATE CAR,RENEWAL,MALE,KOREAN,HYUNDAI,RIYADH,55+,NON-LEASING,Sedan,5+,2000_to_2500,Direct,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.212922,-0.318282512900498
0,0,0.808219178082192,2021,30000,NON_AGENCY,PRIVATE CAR,RENEWAL,MALE,KOREAN,HYUNDAI,RIYADH,55+,NON-LEASING,Sedan,5+,2000_to_2500,Direct,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.212922,-0.318282512900498
0,0,0.808219178082192,2021,30000,NON_AGENCY,PRIVATE CAR,RENEWAL,MALE,KOREAN,HYUNDAI,RIYADH,55+,NON-LEASING,Sedan,4_to_5,2000_to_2500,Direct,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.212922,-0.318282512900498
0,0,0.808219178082192,2021,30000,NON_AGENCY,PRIVATE CAR,RENEWAL,MALE,KOREAN,HYUNDAI,RIYADH,55+,NON-LEASING,Sedan,5+,2000_to_2500,Direct,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.212922,-0.318282512900498
0,0,0.884931506849315,2021,50000,NON_AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,HYUNDAI,RIYADH,45_to_55,NON-LEASING,Sedan,5+,500_to_750,Direct,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.122245,-0.122245030359835
0,0,0.884931506849315,2021,200000,AGENCY,PRIVATE CAR,NEW,MALE,USA,FORD,JEDDAH,35_to_45,NON-LEASING,Jeeps_4x4,3_to_4,750_to_1000,Direct,,0,0,0,NCD_1,0.15,NON-AGGREGATOR,Blue,,-0.122245,-0.28476395985761
0,0,0.884931506849315,2021,50000,NON_AGENCY,PRIVATE CAR,NEW,MALE,USA,FORD,KHOBAR&DAMMAM,35_to_45,NON-LEASING,Sedan,5+,500_to_750,Direct,,0,0,0,NCD_1,0.15,NON-AGGREGATOR,White,,-0.122245,-0.28476395985761
0,0,0.876712328767123,2021,30000,NON_AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,NISSAN,SOUTH,45_to_55,NON-LEASING,Sedan,5+,0_to_500,Direct,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.1315764,-0.131576357788719
0,0,0.876712328767123,2021,100000,NON_AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,WESTERN,25_to_35,NON-LEASING,Jeeps_4x4,3_to_4,750_to_1000,Direct,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.1315764,-0.131576357788719
0,0,0.876712328767123,2021,200000+,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,LEXUS,RIYADH,55+,NON-LEASING,Sedan,2_to_3,1000_to_1500,Direct,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.1315764,-0.131576357788719
0,0,0.876712328767123,2021,200000+,NON_AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,LEXUS,RIYADH,55+,NON-LEASING,Sedan,5+,1000_to_1500,Direct,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.1315764,-0.131576357788719
1.8479674796748,21229.2985328769,0.838356164383562,2021,100000,AGENCY,PRIVATE CAR,NEW,FEMALE,EUROPE,OTHERS,RIYADH,25_to_35,NON-LEASING,Jeeps_4x4,1_to_2,750_to_1000,Direct,,20651.25,2,27002.358589771,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.1763123,-0.176312251630111
0,0,0.871232876712329,2021,200000,NON_AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,MAZDA,SOUTH,35_to_45,NON-LEASING,Jeeps_4x4,0_to_1,750_to_1000,Direct,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.137846,-0.137845970802315
0.986666666666667,0.961136086087663,0.86027397260274,2021,30000,NON_AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,JEDDAH,55+,NON-LEASING,Sedan,4_to_5,0_to_500,Direct,,0.930000000000291,1,1.17159247021573,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.1505044,-0.150504367674238
0,0,0.873972602739726,2021,50000,NON_AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,HYUNDAI,JEDDAH,45_to_55,NON-LEASING,Jeeps_4x4,4_to_5,500_to_750,Direct,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.1347062,-0.134706250797647
0,0,0.876712328767123,2021,100000,NON_AGENCY,PUBLIC TRANSPORT,NEW,MALE,JAPAN,ISUZU,RIYADH,45_to_55,NON-LEASING,Heavy_Commercial,5+,5000+,Direct,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,OTHERS,-0.1315764,-0.131576357788719
0,0,0.865753424657534,2021,50000,NON_AGENCY,PRIVATE CAR,NEW,FEMALE,USA,FORD,RIYADH,55+,NON-LEASING,Jeeps_4x4,5+,500_to_750,Direct,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.1441551,-0.144155139995579
0,0,0.838356164383562,2021,50000,NON_AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,HYUNDAI,JEDDAH,35_to_45,NON-LEASING,Sedan,2_to_3,500_to_750,Direct,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.1763123,-0.176312251630111
0,0,0.857534246575343,2021,200000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,NISSAN,RIYADH,35_to_45,NON-LEASING,Jeeps_4x4,3_to_4,750_to_1000,Direct,,0,0,0,NCD_1,0.15,NON-AGGREGATOR,Brown,,-0.1536942,-0.316213092540113
0,0,0.838356164383562,2021,50000,NON_AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,RIYADH,35_to_45,NON-LEASING,Sedan,5+,500_to_750,Direct,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.1763123,-0.176312251630111
1.86666666666667,5455.09115197672,0.873972602739726,2021,50000,NON_AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,KHOBAR&DAMMAM,55+,NON-LEASING,Pickup,5+,1000_to_1500,Broker,,5082.32,2,6440.70376924675,NCD_0,0,NON-AGGREGATOR,OTHERS,OTHERS,-0.1347062,-0.134706250797647
0,0,0.868493150684932,2021,50000,NON_AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,RIYADH,25_to_35,NON-LEASING,Sedan,5+,500_to_750,Direct,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.1409956,-0.140995579705211
0,0,0.868493150684932,2021,100000,NON_AGENCY,PRIVATE CAR,NEW,MALE,USA,OTHERS,RIYADH,25_to_35,NON-LEASING,Jeeps_4x4,5+,750_to_1000,Direct,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.1409956,-0.140995579705211
0,0,0.86027397260274,2021,100000,NON_AGENCY,PRIVATE CAR,NEW,MALE,EUROPE,MERCEDES,RIYADH,55+,NON-LEASING,Sedan,5+,750_to_1000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,Black,,-0.1505044,-0.150504367674238
0,0,0.854794520547945,2021,200000+,AGENCY,PRIVATE CAR,NEW,MALE,EUROPE,MERCEDES,KHOBAR&DAMMAM,55+,NON-LEASING,Sedan,0_to_1,5000+,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.1568942,-0.156894165773009
0.933333333333333,985.332225738368,0.838356164383562,2021,30000,NON_AGENCY,PRIVATE CAR,RENEWAL,MALE,JAPAN,TOYOTA,RIYADH,45_to_55,NON-LEASING,Sedan,5+,1000_to_1500,Direct,OD,918,1,1177.7719265248,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.1763123,-0.281672767287937
1.8735382559305,491.805942144665,0.838356164383562,2021,30000,NON_AGENCY,PRIVATE CAR,RENEWAL,MALE,JAPAN,TOYOTA,RIYADH,45_to_55,NON-LEASING,Sedan,5+,1000_to_1500,Direct,,500,2,577.017605744145,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.1763123,-0.281672767287937
0.986666666666667,1033.99640229083,0.838356164383562,2021,30000,NON_AGENCY,PRIVATE CAR,RENEWAL,MALE,JAPAN,TOYOTA,RIYADH,45_to_55,NON-LEASING,Sedan,5+,1000_to_1500,Direct,,1000.5,1,1252.44591966838,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.1763123,-0.281672767287937
1.8479674796748,3040.219326221,0.25,2021,30000,NON_AGENCY,PRIVATE CAR,RENEWAL,MALE,JAPAN,TOYOTA,RIYADH,45_to_55,NON-LEASING,Sedan,5+,1000_to_1500,Direct,,2915,2,3584.24073341983,NCD_0,0,NON-AGGREGATOR,OTHERS,,-1.386294,-1.49165487677772
1.97333333333333,9039.79493355101,0.838356164383562,2021,30000,NON_AGENCY,PRIVATE CAR,RENEWAL,MALE,JAPAN,TOYOTA,RIYADH,45_to_55,NON-LEASING,Sedan,5+,1000_to_1500,Direct,,8746.95,2,10917.1344247717,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.1763123,-0.281672767287937
0.914634146341463,5220.45122303371,0.838356164383562,2021,30000,NON_AGENCY,PRIVATE CAR,RENEWAL,MALE,JAPAN,TOYOTA,RIYADH,45_to_55,NON-LEASING,Sedan,5+,1000_to_1500,Direct,,5307.43,1,6608.00594870789,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.1763123,-0.281672767287937
1.86666666666667,51002.5884931253,0.838356164383562,2021,50000,NON_AGENCY,PRIVATE CAR,RENEWAL,MALE,JAPAN,TOYOTA,RIYADH,45_to_55,NON-LEASING,Sedan,5+,1000_to_1500,Direct,,47517.35,2,61566.6495942321,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.1763123,-0.281672767287937
0,0,0.794520547945206,2021,30000,NON_AGENCY,PRIVATE CAR,RENEWAL,MALE,EUROPE,OTHERS,RIYADH,45_to_55,NON-LEASING,Heavy_Commercial,5+,2500_to_5000,Direct,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.2300164,-0.335376946259798
0,0,0.794520547945206,2021,30000,NON_AGENCY,PRIVATE CAR,RENEWAL,MALE,EUROPE,OTHERS,RIYADH,45_to_55,NON-LEASING,Heavy_Commercial,5+,2500_to_5000,Direct,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.2300164,-0.335376946259798
0,0,0.794520547945206,2021,200000,NON_AGENCY,PRIVATE CAR,RENEWAL,MALE,USA,OTHERS,RIYADH,45_to_55,NON-LEASING,Heavy_Commercial,5+,2500_to_5000,Direct,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.2300164,-0.335376946259798
0,0,0.794520547945206,2021,100000,NON_AGENCY,PRIVATE CAR,RENEWAL,MALE,USA,OTHERS,RIYADH,45_to_55,NON-LEASING,Heavy_Commercial,5+,2500_to_5000,Direct,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.2300164,-0.335376946259798
0,0,0.794520547945206,2021,200000,NON_AGENCY,PRIVATE CAR,RENEWAL,MALE,USA,OTHERS,RIYADH,45_to_55,NON-LEASING,Heavy_Commercial,5+,2500_to_5000,Direct,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.2300164,-0.335376946259798
0,0,0.854794520547945,2021,50000,NON_AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,RIYADH,55+,NON-LEASING,Sedan,5+,500_to_750,Direct,,0,0,0,NCD_0,0,NON-AGGREGATOR,Silver,OTHERS,-0.1568942,-0.156894165773009
0.986666666666667,814.485321984412,0.854794520547945,2021,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,KHOBAR&DAMMAM,35_to_45,NON-LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,788.1,1,982.076701077497,NCD_0,0,NON-AGGREGATOR,OTHERS,OTHERS,-0.1568942,-0.156894165773009
0,0,0.808219178082192,2021,50000,NON_AGENCY,PRIVATE CAR,RENEWAL,MALE,EUROPE,OTHERS,RIYADH,55+,NON-LEASING,Jeeps_4x4,5+,1000_to_1500,Direct,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.212922,-0.318282512900498
0,0,0.854794520547945,2021,30000,NON_AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,KHOBAR&DAMMAM,55+,NON-LEASING,Jeeps_4x4,5+,1500_to_2000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,OTHERS,-0.1568942,-0.156894165773009
0,0,0.854794520547945,2021,50000,NON_AGENCY,PRIVATE CAR,NEW,MALE,USA,OTHERS,KHOBAR&DAMMAM,55+,NON-LEASING,Jeeps_4x4,5+,1500_to_2000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,OTHERS,-0.1568942,-0.156894165773009
0,0,0.854794520547945,2021,100000,NON_AGENCY,PRIVATE CAR,NEW,MALE,EUROPE,MERCEDES,KHOBAR&DAMMAM,55+,NON-LEASING,Sedan,5+,1000_to_1500,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,OTHERS,-0.1568942,-0.156894165773009
0,0,0.854794520547945,2021,50000,NON_AGENCY,PRIVATE CAR,NEW,MALE,USA,DODGE,KHOBAR&DAMMAM,55+,NON-LEASING,Jeeps_4x4,5+,1000_to_1500,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,OTHERS,-0.1568942,-0.156894165773009
0,0,0.854794520547945,2021,200000,NON_AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,KHOBAR&DAMMAM,55+,NON-LEASING,Jeeps_4x4,5+,1000_to_1500,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,OTHERS,-0.1568942,-0.156894165773009
0,0,0.854794520547945,2021,50000,NON_AGENCY,PRIVATE CAR,NEW,MALE,USA,CHEVROLET,KHOBAR&DAMMAM,45_to_55,NON-LEASING,Jeeps_4x4,5+,1500_to_2000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,OTHERS,-0.1568942,-0.156894165773009
0,0,0.854794520547945,2021,50000,NON_AGENCY,PRIVATE CAR,NEW,MALE,EUROPE,OTHERS,KHOBAR&DAMMAM,55+,NON-LEASING,Sedan,5+,1000_to_1500,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,OTHERS,-0.1568942,-0.156894165773009
0,0,0.854794520547945,2021,50000,NON_AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,KHOBAR&DAMMAM,45_to_55,NON-LEASING,Jeeps_4x4,5+,1500_to_2000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,OTHERS,-0.1568942,-0.156894165773009
0,0,0.854794520547945,2021,200000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,KHOBAR&DAMMAM,55+,NON-LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,OTHERS,-0.1568942,-0.156894165773009
0,0,0.854794520547945,2021,200000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,KHOBAR&DAMMAM,55+,NON-LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,OTHERS,-0.1568942,-0.156894165773009
0,0,0.854794520547945,2021,100000,NON_AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,KHOBAR&DAMMAM,35_to_45,NON-LEASING,Sedan,2_to_3,1500_to_2000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,OTHERS,-0.1568942,-0.156894165773009
0.986666666666667,1078.93209801457,0.854794520547945,2021,50000,NON_AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,KHOBAR&DAMMAM,25_to_35,NON-LEASING,Sedan,4_to_5,1000_to_1500,Broker,,1043.98,1,1308.42856880941,NCD_0,0,NON-AGGREGATOR,OTHERS,OTHERS,-0.1568942,-0.156894165773009
0,0,0.854794520547945,2021,50000,NON_AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,LEXUS,KHOBAR&DAMMAM,35_to_45,NON-LEASING,Sedan,5+,1000_to_1500,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,OTHERS,-0.1568942,-0.156894165773009
0.933333333333333,6571.95127634469,0.854794520547945,2021,50000,NON_AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,KHOBAR&DAMMAM,25_to_35,NON-LEASING,Sedan,5+,1500_to_2000,Broker,,6122.86,1,8372.61031576307,NCD_0,0,NON-AGGREGATOR,OTHERS,OTHERS,-0.1568942,-0.156894165773009
0,0,0.854794520547945,2021,100000,NON_AGENCY,PRIVATE CAR,NEW,MALE,EUROPE,OTHERS,KHOBAR&DAMMAM,55+,NON-LEASING,Sedan,5+,1000_to_1500,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,OTHERS,-0.1568942,-0.156894165773009
0,0,0.854794520547945,2021,30000,NON_AGENCY,PRIVATE CAR,NEW,MALE,EUROPE,MERCEDES,KHOBAR&DAMMAM,55+,NON-LEASING,Sedan,5+,1000_to_1500,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,OTHERS,-0.1568942,-0.156894165773009
0,0,0.854794520547945,2021,50000,NON_AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,KHOBAR&DAMMAM,55+,NON-LEASING,Sedan,3_to_4,1000_to_1500,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,OTHERS,-0.1568942,-0.156894165773009
0,0,0.854794520547945,2021,200000+,NON_AGENCY,PRIVATE CAR,NEW,MALE,EUROPE,OTHERS,KHOBAR&DAMMAM,55+,NON-LEASING,Sedan,4_to_5,1000_to_1500,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,OTHERS,-0.1568942,-0.156894165773009
0,0,0.854794520547945,2021,50000,NON_AGENCY,PRIVATE CAR,NEW,MALE,USA,OTHERS,KHOBAR&DAMMAM,55+,NON-LEASING,Jeeps_4x4,5+,1000_to_1500,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,OTHERS,-0.1568942,-0.156894165773009
0,0,0.854794520547945,2021,30000,NON_AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,KHOBAR&DAMMAM,55+,NON-LEASING,Sedan,5+,1000_to_1500,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,OTHERS,-0.1568942,-0.156894165773009
0,0,0.854794520547945,2021,100000,NON_AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,KHOBAR&DAMMAM,55+,NON-LEASING,Jeeps_4x4,2_to_3,1000_to_1500,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,OTHERS,-0.1568942,-0.156894165773009
0,0,0.854794520547945,2021,200000,AGENCY,PRIVATE CAR,NEW,MALE,USA,CHEVROLET,KHOBAR&DAMMAM,55+,NON-LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,OTHERS,-0.1568942,-0.156894165773009
0,0,0.852054794520548,2021,50000,NON_AGENCY,PRIVATE CAR,NEW,MALE,EUROPE,MERCEDES,KHOBAR&DAMMAM,25_to_35,NON-LEASING,Sedan,5+,1000_to_1500,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,OTHERS,-0.1601044,-0.160104441403257
0,0,0.838356164383562,2021,200000,AGENCY,PRIVATE CAR,RENEWAL,MALE,EUROPE,OTHERS,KHOBAR&DAMMAM,35_to_45,NON-LEASING,Sedan,3_to_4,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.1763123,-0.281672767287937
0,0,0.838356164383562,2021,200000,AGENCY,PRIVATE CAR,RENEWAL,MALE,EUROPE,MERCEDES,KHOBAR&DAMMAM,35_to_45,NON-LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.1763123,-0.281672767287937
0,0,0.843835616438356,2021,200000+,AGENCY,PRIVATE CAR,NEW,MALE,EUROPE,MERCEDES,RIYADH,55+,NON-LEASING,Sedan,1_to_2,2000_to_2500,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,Blue,,-0.1697976,-0.169797570608917
0,0,0.838356164383562,2021,30000,NON_AGENCY,PRIVATE CAR,RENEWAL,MALE,EUROPE,MERCEDES,KHOBAR&DAMMAM,35_to_45,NON-LEASING,Sedan,5+,1500_to_2000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.1763123,-0.281672767287937
0,0,1,2021,50000,NON_AGENCY,PUBLIC TRANSPORT,NEW,MALE,JAPAN,TOYOTA,KHOBAR&DAMMAM,35_to_45,NON-LEASING,Pickup,2_to_3,1000_to_1500,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,0,0
0,0,0.835616438356164,2021,200000,AGENCY,PRIVATE CAR,NEW,MALE,EUROPE,MERCEDES,RIYADH,55+,NON-LEASING,Sedan,5+,2000_to_2500,Direct,,0,0,0,NCD_12,0,NON-AGGREGATOR,Blue,OTHERS,-0.1795856,-0.17958557697508
0,0,0.841095890410959,2021,30000,NON_AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,KHOBAR&DAMMAM,45_to_55,NON-LEASING,Sedan,5+,1000_to_1500,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,OTHERS,-0.1730496,-0.173049605995294
0,0,0.849315068493151,2021,200000+,AGENCY,PRIVATE CAR,NEW,MALE,EUROPE,MERCEDES,RIYADH,55+,NON-LEASING,Sedan,1_to_2,2500_to_5000,Direct,,0,0,0,NCD_0,0,NON-AGGREGATOR,Black,OTHERS,-0.1633251,-0.1633250561033
0.914634146341463,5071.50287539578,0.786301369863014,2021,100000,AGENCY,PRIVATE CAR,NEW,MALE,USA,FORD,RIYADH,25_to_35,NON-LEASING,Jeeps_4x4,4_to_5,750_to_1000,Direct,,5156,1,7874.11587026119,NCD_1,0.15,NON-AGGREGATOR,Silver,,-0.2404151,-0.402934067320645
0,0,0.838356164383562,2021,50000,NON_AGENCY,PRIVATE CAR,NEW,MALE,USA,CHEVROLET,RIYADH,25_to_35,NON-LEASING,Sedan,4_to_5,500_to_750,Direct,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,,-0.1763123,-0.176312251630111
0,0,0.838356164383562,2021,100000,NON_AGENCY,PRIVATE CAR,RENEWAL,MALE,JAPAN,LEXUS,RIYADH,35_to_45,NON-LEASING,Jeeps_4x4,5+,2500_to_5000,Direct,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,RETAIL / GENERAL TRADING,-0.1763123,-0.281672767287937
0,0,0.838356164383562,2021,200000,NON_AGENCY,PRIVATE CAR,RENEWAL,MALE,JAPAN,LEXUS,RIYADH,35_to_45,NON-LEASING,Jeeps_4x4,4_to_5,2500_to_5000,Direct,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,RETAIL / GENERAL TRADING,-0.1763123,-0.281672767287937
0.986666666666667,3321.12823450043,0.838356164383562,2021,100000,NON_AGENCY,PRIVATE CAR,RENEWAL,MALE,JAPAN,LEXUS,RIYADH,35_to_45,NON-LEASING,Sedan,5+,2500_to_5000,Direct,OD,3213.54,1,6002.11731828809,NCD_0,0,NON-AGGREGATOR,OTHERS,RETAIL / GENERAL TRADING,-0.1763123,-0.281672767287937
0,0,0.838356164383562,2021,50000,NON_AGENCY,PRIVATE CAR,RENEWAL,MALE,JAPAN,LEXUS,RIYADH,35_to_45,NON-LEASING,Sedan,5+,2500_to_5000,Direct,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,RETAIL / GENERAL TRADING,-0.1763123,-0.281672767287937
